fips,cohort_year,sex,race,age_group,off_type,repeat_contact,fe_rate,N_fe_rate,mi_rate,N_mi_rate,inc_rate,N_inc_rate,par_rate,N_par_rate,pro_rate,N_pro_rate,avg_coal_prod,med_coal_prod,tot_coal_prod,first_year,last_year,coal_prod_max,county_pop,peak_coal_prod_year,event_time,log_coal_prod
42063,2015,0,0,0,0,0,740,86800,4007,86800,153,86800,,,,,73070.0344827586,10648,2119031,2000,2021,3831729,86800,2001,13,14.5664694666857
42063,2015,0,0,0,1,0,130,86800,560,86800,,,,,,,73070.0344827586,10648,2119031,2000,2021,3831729,86800,2001,13,14.5664694666857
42063,2015,0,0,0,2,0,389,86800,758,86800,,,,,,,73070.0344827586,10648,2119031,2000,2021,3831729,86800,2001,13,14.5664694666857
42063,2015,0,0,0,3,0,166,86800,773,86800,,,,,,,73070.0344827586,10648,2119031,2000,2021,3831729,86800,2001,13,14.5664694666857
42063,2016,0,0,0,0,0,811,85200,4549,85200,149,85200,,,,,70424.8095238096,11210,1478921,2000,2021,3831729,85200,2001,14,14.2068233257971
42063,2016,0,0,0,1,0,172,85200,597,85200,,,,,,,70424.8095238096,11210,1478921,2000,2021,3831729,85200,2001,14,14.2068233257971
42063,2016,0,0,0,2,0,350,85200,861,85200,,,,,,,70424.8095238096,11210,1478921,2000,2021,3831729,85200,2001,14,14.2068233257971
42063,2016,0,0,0,3,0,221,85200,903,85200,,,,,,,70424.8095238096,11210,1478921,2000,2021,3831729,85200,2001,14,14.2068233257971
42063,2017,0,0,0,0,0,832,84800,4812,84800,156,84800,,,,,95980.8636363637,8996,2111579,2000,2021,3831729,84800,2001,15,14.5629465668168
42063,2017,0,0,0,1,0,164,84800,646,84800,,,,,,,95980.8636363637,8996,2111579,2000,2021,3831729,84800,2001,15,14.5629465668168
42063,2017,0,0,0,2,0,376,84800,799,84800,,,,,,,95980.8636363637,8996,2111579,2000,2021,3831729,84800,2001,15,14.5629465668168
42063,2017,0,0,0,3,0,202,84800,911,84800,,,,,,,95980.8636363637,8996,2111579,2000,2021,3831729,84800,2001,15,14.5629465668168
42063,2018,0,0,0,0,0,549,84600,4486,84600,169,84600,,,,,128896.882352941,4601,2191247,2000,2021,3831729,84600,2001,16,14.5999813461351
42063,2018,0,0,0,1,0,150,84600,530,84600,,,,,,,128896.882352941,4601,2191247,2000,2021,3831729,84600,2001,16,14.5999813461351
42063,2018,0,0,0,2,0,225,84600,538,84600,,,,,,,128896.882352941,4601,2191247,2000,2021,3831729,84600,2001,16,14.5999813461351
42063,2018,0,0,0,3,0,97,84600,971,84600,,,,,,,128896.882352941,4601,2191247,2000,2021,3831729,84600,2001,16,14.5999813461351
42063,2019,0,0,0,0,0,,,,,173,84000,,,,,138615.375,9580.5,2217846,2000,2021,3831729,,2001,17,14.6120470125613
42063,2020,0,0,0,0,0,,,,,154,83700,,,,,167492.083333333,104206.5,2009905,2000,2021,3831729,,2001,18,14.5135980152367
42063,2021,0,0,0,0,0,,,,,162,83200,,,,,216201.181818182,134557,2378213,2000,2021,3831729,,2001,19,14.6818599232897
42065,2000,0,0,0,0,0,,,31,45900,177,45900,,,,,59529.8333333333,23227.5,1071537,2000,2021,1252929,45900,2001,-2,13.8846046243309
42065,2000,0,0,0,1,0,,,9,45900,,,,,,,59529.8333333333,23227.5,1071537,2000,2021,1252929,45900,2001,-2,13.8846046243309
42065,2000,0,0,0,2,0,,,13,45900,,,,,,,59529.8333333333,23227.5,1071537,2000,2021,1252929,45900,2001,-2,13.8846046243309
42065,2000,0,0,0,3,0,,,0,45900,,,,,,,59529.8333333333,23227.5,1071537,2000,2021,1252929,45900,2001,-2,13.8846046243309
42065,2001,0,0,0,0,0,,,24,45600,172,45600,,,,,69607.1666666667,25050.5,1252929,2000,2021,1252929,45600,2001,-1,14.0409945682664
42065,2001,0,0,0,1,0,,,0,45600,,,,,,,69607.1666666667,25050.5,1252929,2000,2021,1252929,45600,2001,-1,14.0409945682664
42065,2001,0,0,0,2,0,,,2,45600,,,,,,,69607.1666666667,25050.5,1252929,2000,2021,1252929,45600,2001,-1,14.0409945682664
42065,2001,0,0,0,3,0,,,0,45600,,,,,,,69607.1666666667,25050.5,1252929,2000,2021,1252929,45600,2001,-1,14.0409945682664
42065,2002,0,0,0,0,0,,,42,45500,192,45500,,,,,53491.0625,29876.5,855857,2000,2021,1252929,45500,2001,0,13.6598585850937
42065,2002,0,0,0,1,0,,,7,45500,,,,,,,53491.0625,29876.5,855857,2000,2021,1252929,45500,2001,0,13.6598585850937
42065,2002,0,0,0,2,0,,,4,45500,,,,,,,53491.0625,29876.5,855857,2000,2021,1252929,45500,2001,0,13.6598585850937
42065,2002,0,0,0,3,0,,,2,45500,,,,,,,53491.0625,29876.5,855857,2000,2021,1252929,45500,2001,0,13.6598585850937
42065,2003,0,0,0,0,0,,,46,45400,187,45400,,,,,57043.875,27839,912702,2000,2021,1252929,45400,2001,1,13.7241647098031
42065,2003,0,0,0,1,0,,,11,45400,,,,,,,57043.875,27839,912702,2000,2021,1252929,45400,2001,1,13.7241647098031
42065,2003,0,0,0,2,0,,,7,45400,,,,,,,57043.875,27839,912702,2000,2021,1252929,45400,2001,1,13.7241647098031
42065,2003,0,0,0,3,0,,,0,45400,,,,,,,57043.875,27839,912702,2000,2021,1252929,45400,2001,1,13.7241647098031
42065,2004,0,0,0,0,0,,,103,45300,196,45300,,,,,39903,15599.5,718254,2000,2021,1252929,45300,2001,2,13.4845785459176
42065,2004,0,0,0,1,0,,,14,45300,,,,,,,39903,15599.5,718254,2000,2021,1252929,45300,2001,2,13.4845785459176
42065,2004,0,0,0,2,0,,,33,45300,,,,,,,39903,15599.5,718254,2000,2021,1252929,45300,2001,2,13.4845785459176
42065,2004,0,0,0,3,0,,,13,45300,,,,,,,39903,15599.5,718254,2000,2021,1252929,45300,2001,2,13.4845785459176
42065,2005,0,0,0,0,0,,,124,45100,208,45100,,,,,41654.8235294118,20375,708132,2000,2021,1252929,45100,2001,3,13.4703857959759
42065,2005,0,0,0,1,0,,,20,45100,,,,,,,41654.8235294118,20375,708132,2000,2021,1252929,45100,2001,3,13.4703857959759
42065,2005,0,0,0,2,0,,,28,45100,,,,,,,41654.8235294118,20375,708132,2000,2021,1252929,45100,2001,3,13.4703857959759
42065,2005,0,0,0,3,0,,,17,45100,,,,,,,41654.8235294118,20375,708132,2000,2021,1252929,45100,2001,3,13.4703857959759
42065,2006,0,0,0,0,0,,,256,45100,224,45100,,,,,49990.0833333333,23727,599881,2000,2021,1252929,45100,2001,4,13.3044865811943
42065,2006,0,0,0,1,0,,,30,45100,,,,,,,49990.0833333333,23727,599881,2000,2021,1252929,45100,2001,4,13.3044865811943
42065,2006,0,0,0,2,0,,,45,45100,,,,,,,49990.0833333333,23727,599881,2000,2021,1252929,45100,2001,4,13.3044865811943
42065,2006,0,0,0,3,0,,,37,45100,,,,,,,49990.0833333333,23727,599881,2000,2021,1252929,45100,2001,4,13.3044865811943
42065,2007,0,0,0,0,0,,,575,45100,231,45100,,,,,36147.9285714286,13218.5,506071,2000,2021,1252929,45100,2001,5,13.1344322546317
42065,2007,0,0,0,1,0,,,51,45100,,,,,,,36147.9285714286,13218.5,506071,2000,2021,1252929,45100,2001,5,13.1344322546317
42065,2007,0,0,0,2,0,,,113,45100,,,,,,,36147.9285714286,13218.5,506071,2000,2021,1252929,45100,2001,5,13.1344322546317
42065,2007,0,0,0,3,0,,,56,45100,,,,,,,36147.9285714286,13218.5,506071,2000,2021,1252929,45100,2001,5,13.1344322546317
42065,2008,0,0,0,0,0,,,1902,44900,263,44900,,,,,46825.6153846154,12626,608733,2000,2021,1252929,44900,2001,6,13.319135026911
42065,2008,0,0,0,1,0,,,337,44900,,,,,,,46825.6153846154,12626,608733,2000,2021,1252929,44900,2001,6,13.319135026911
42065,2008,0,0,0,2,0,,,346,44900,,,,,,,46825.6153846154,12626,608733,2000,2021,1252929,44900,2001,6,13.319135026911
42065,2008,0,0,0,3,0,,,259,44900,,,,,,,46825.6153846154,12626,608733,2000,2021,1252929,44900,2001,6,13.319135026911
42065,2009,0,0,0,0,0,676,44700,3155,44700,271,44700,,,,,60934,29421,670274,2000,2021,1252929,44700,2001,7,13.4154418629916
42065,2009,0,0,0,1,0,154,44700,582,44700,,,,,,,60934,29421,670274,2000,2021,1252929,44700,2001,7,13.4154418629916
42065,2009,0,0,0,2,0,339,44700,548,44700,,,,,,,60934,29421,670274,2000,2021,1252929,44700,2001,7,13.4154418629916
42065,2009,0,0,0,3,0,132,44700,400,44700,,,,,,,60934,29421,670274,2000,2021,1252929,44700,2001,7,13.4154418629916
42065,2010,0,0,0,0,0,686,45200,3328,45200,261,45200,,,,,77267.8461538462,31076,1004482,2000,2021,1252929,45200,2001,8,13.8199825437137
42065,2010,0,0,0,1,0,142,45200,631,45200,,,,,,,77267.8461538462,31076,1004482,2000,2021,1252929,45200,2001,8,13.8199825437137
42065,2010,0,0,0,2,0,385,45200,597,45200,,,,,,,77267.8461538462,31076,1004482,2000,2021,1252929,45200,2001,8,13.8199825437137
42065,2010,0,0,0,3,0,95,45200,390,45200,,,,,,,77267.8461538462,31076,1004482,2000,2021,1252929,45200,2001,8,13.8199825437137
42065,2011,0,0,0,0,0,766,44900,3625,44900,278,44900,,,,,84460.7692307692,33502,1097990,2000,2021,1252929,44900,2001,9,13.908991793542
42065,2011,0,0,0,1,0,155,44900,669,44900,,,,,,,84460.7692307692,33502,1097990,2000,2021,1252929,44900,2001,9,13.908991793542
42065,2011,0,0,0,2,0,415,44900,692,44900,,,,,,,84460.7692307692,33502,1097990,2000,2021,1252929,44900,2001,9,13.908991793542
42065,2011,0,0,0,3,0,113,44900,464,44900,,,,,,,84460.7692307692,33502,1097990,2000,2021,1252929,44900,2001,9,13.908991793542
42065,2012,0,0,0,0,0,807,44800,3537,44800,301,44800,,,,,76128.4545454546,35395,837413,2000,2021,1252929,44800,2001,10,13.6380726566884
42065,2012,0,0,0,1,0,159,44800,635,44800,,,,,,,76128.4545454546,35395,837413,2000,2021,1252929,44800,2001,10,13.6380726566884
42065,2012,0,0,0,2,0,460,44800,740,44800,,,,,,,76128.4545454546,35395,837413,2000,2021,1252929,44800,2001,10,13.6380726566884
42065,2012,0,0,0,3,0,106,44800,445,44800,,,,,,,76128.4545454546,35395,837413,2000,2021,1252929,44800,2001,10,13.6380726566884
42065,2013,0,0,0,0,0,785,44900,3781,44900,305,44900,,,,,70177.1,14755.5,701771,2000,2021,1252929,44900,2001,11,13.4613624189634
42065,2013,0,0,0,1,0,167,44900,658,44900,,,,,,,70177.1,14755.5,701771,2000,2021,1252929,44900,2001,11,13.4613624189634
42065,2013,0,0,0,2,0,414,44900,754,44900,,,,,,,70177.1,14755.5,701771,2000,2021,1252929,44900,2001,11,13.4613624189634
42065,2013,0,0,0,3,0,122,44900,487,44900,,,,,,,70177.1,14755.5,701771,2000,2021,1252929,44900,2001,11,13.4613624189634
42065,2014,0,0,0,0,0,796,44600,3520,44600,317,44600,,,,,107579.555555556,36954,968216,2000,2021,1252929,44600,2001,12,13.7832104818624
42065,2014,0,0,0,1,0,144,44600,609,44600,,,,,,,107579.555555556,36954,968216,2000,2021,1252929,44600,2001,12,13.7832104818624
42065,2014,0,0,0,2,0,418,44600,690,44600,,,,,,,107579.555555556,36954,968216,2000,2021,1252929,44600,2001,12,13.7832104818624
42065,2014,0,0,0,3,0,146,44600,516,44600,,,,,,,107579.555555556,36954,968216,2000,2021,1252929,44600,2001,12,13.7832104818624
42065,2015,0,0,0,0,0,944,44400,3918,44400,319,44400,,,,,99659.625,42172,797277,2000,2021,1252929,44400,2001,13,13.5889574507147
42065,2015,0,0,0,1,0,157,44400,672,44400,,,,,,,99659.625,42172,797277,2000,2021,1252929,44400,2001,13,13.5889574507147
42065,2015,0,0,0,2,0,485,44400,672,44400,,,,,,,99659.625,42172,797277,2000,2021,1252929,44400,2001,13,13.5889574507147
42065,2015,0,0,0,3,0,188,44400,729,44400,,,,,,,99659.625,42172,797277,2000,2021,1252929,44400,2001,13,13.5889574507147
42065,2016,0,0,0,0,0,849,44000,4262,44000,336,44000,,,,,47051.2857142857,25801,329359,2000,2021,1252929,44000,2001,14,12.7049036202478
42065,2016,0,0,0,1,0,174,44000,687,44000,,,,,,,47051.2857142857,25801,329359,2000,2021,1252929,44000,2001,14,12.7049036202478
42065,2016,0,0,0,2,0,403,44000,620,44000,,,,,,,47051.2857142857,25801,329359,2000,2021,1252929,44000,2001,14,12.7049036202478
42065,2016,0,0,0,3,0,155,44000,866,44000,,,,,,,47051.2857142857,25801,329359,2000,2021,1252929,44000,2001,14,12.7049036202478
42065,2017,0,0,0,0,0,844,43800,4921,43800,337,43800,,,,,73834.8333333333,42943,443009,2000,2021,1252929,43800,2001,15,13.001345364848
42065,2017,0,0,0,1,0,190,43800,737,43800,,,,,,,73834.8333333333,42943,443009,2000,2021,1252929,43800,2001,15,13.001345364848
42065,2017,0,0,0,2,0,385,43800,605,43800,,,,,,,73834.8333333333,42943,443009,2000,2021,1252929,43800,2001,15,13.001345364848
42065,2017,0,0,0,3,0,139,43800,1046,43800,,,,,,,73834.8333333333,42943,443009,2000,2021,1252929,43800,2001,15,13.001345364848
42065,2018,0,0,0,0,0,814,43600,4387,43600,337,43600,,,,,63744.5,22094,509956,2000,2021,1252929,43600,2001,16,13.1420797264688
42065,2018,0,0,0,1,0,214,43600,708,43600,,,,,,,63744.5,22094,509956,2000,2021,1252929,43600,2001,16,13.1420797264688
42065,2018,0,0,0,2,0,330,43600,525,43600,,,,,,,63744.5,22094,509956,2000,2021,1252929,43600,2001,16,13.1420797264688
42065,2018,0,0,0,3,0,132,43600,962,43600,,,,,,,63744.5,22094,509956,2000,2021,1252929,43600,2001,16,13.1420797264688
42065,2019,0,0,0,0,0,,,,,341,43300,,,,,48505.4285714286,22946,339538,2000,2021,1252929,,2001,17,12.7353411490251
42065,2020,0,0,0,0,0,,,,,299,43100,,,,,32008.8333333333,7751,192053,2000,2021,1252929,,2001,18,12.1655266545841
42065,2021,0,0,0,0,0,,,,,297,44100,,,,,94745.5,94745.5,189491,2000,2021,1252929,,2001,19,12.1520968089731
42069,2000,0,0,0,0,0,,,,,192,213000,,,,,4030,4030,8060,2000,2021,39551,,2004,-5,8.99466883550067
42069,2001,0,0,0,0,0,,,,,203,212000,,,,,6084.33333333333,6696,18253,2000,2021,39551,,2004,-4,9.81208472906278
42069,2002,0,0,0,0,0,,,,,238,211000,,,,,7987,7987,15974,2000,2021,39551,,2004,-3,9.67871767947733
42069,2003,0,0,0,0,0,,,,,265,210000,,,,,5433.5,5433.5,10867,2000,2021,39551,,2004,-2,9.29348595306285
42069,2004,0,0,0,0,0,,,,,285,209000,,,,,13183.6666666667,9621,39551,2000,2021,39551,,2004,-1,10.5853462573262
42069,2005,0,0,0,0,0,,,,,314,209000,,,,,8396,8396,16792,2000,2021,39551,,2004,0,9.72865786150047
42069,2006,0,0,0,0,0,,,,,335,209000,,,,,13506.5,13506.5,27013,2000,2021,39551,,2004,1,10.2040735105929
42069,2007,0,0,0,0,0,,,,,389,209000,,,,,11290,11290,22580,2000,2021,39551,,2004,2,10.0248198377037
42069,2008,0,0,0,0,0,,,,,441,209000,,,,,11085.5,11085.5,22171,2000,2021,39551,,2004,3,10.0065404075922
42069,2009,0,0,0,0,0,719,208000,3746,208000,505,208000,,,,,12714,12714,25428,2000,2021,39551,208000,2004,4,10.1436062080563
42069,2009,0,0,0,1,0,173,208000,797,208000,,,,,,,12714,12714,25428,2000,2021,39551,208000,2004,4,10.1436062080563
42069,2009,0,0,0,2,0,248,208000,400,208000,,,,,,,12714,12714,25428,2000,2021,39551,208000,2004,4,10.1436062080563
42069,2009,0,0,0,3,0,250,208000,930,208000,,,,,,,12714,12714,25428,2000,2021,39551,208000,2004,4,10.1436062080563
42069,2010,0,0,0,0,0,852,215000,3810,215000,503,215000,,,,,14609,14609,14609,2000,2021,39551,215000,2004,5,9.58939305613251
42069,2010,0,0,0,1,0,158,215000,827,215000,,,,,,,14609,14609,14609,2000,2021,39551,215000,2004,5,9.58939305613251
42069,2010,0,0,0,2,0,372,215000,408,215000,,,,,,,14609,14609,14609,2000,2021,39551,215000,2004,5,9.58939305613251
42069,2010,0,0,0,3,0,279,215000,886,215000,,,,,,,14609,14609,14609,2000,2021,39551,215000,2004,5,9.58939305613251
42069,2011,0,0,0,0,0,830,214000,3547,214000,528,214000,,,,,14522,14522,14522,2000,2021,39551,214000,2004,6,9.58342001994019
42069,2011,0,0,0,1,0,162,214000,818,214000,,,,,,,14522,14522,14522,2000,2021,39551,214000,2004,6,9.58342001994019
42069,2011,0,0,0,2,0,369,214000,470,214000,,,,,,,14522,14522,14522,2000,2021,39551,214000,2004,6,9.58342001994019
42069,2011,0,0,0,3,0,256,214000,830,214000,,,,,,,14522,14522,14522,2000,2021,39551,214000,2004,6,9.58342001994019
42069,2012,0,0,0,0,0,895,214000,3414,214000,532,214000,,,,,9308.5,9308.5,18617,2000,2021,39551,214000,2004,7,9.8318304207719
42069,2012,0,0,0,1,0,186,214000,734,214000,,,,,,,9308.5,9308.5,18617,2000,2021,39551,214000,2004,7,9.8318304207719
42069,2012,0,0,0,2,0,398,214000,621,214000,,,,,,,9308.5,9308.5,18617,2000,2021,39551,214000,2004,7,9.8318304207719
42069,2012,0,0,0,3,0,264,214000,802,214000,,,,,,,9308.5,9308.5,18617,2000,2021,39551,214000,2004,7,9.8318304207719
42069,2013,0,0,0,0,0,933,214000,3362,214000,517,214000,,,,,5219,5219,10438,2000,2021,39551,214000,2004,8,9.25320827220336
42069,2013,0,0,0,1,0,148,214000,719,214000,,,,,,,5219,5219,10438,2000,2021,39551,214000,2004,8,9.25320827220336
42069,2013,0,0,0,2,0,422,214000,565,214000,,,,,,,5219,5219,10438,2000,2021,39551,214000,2004,8,9.25320827220336
42069,2013,0,0,0,3,0,305,214000,874,214000,,,,,,,5219,5219,10438,2000,2021,39551,214000,2004,8,9.25320827220336
42069,2014,0,0,0,0,0,900,213000,3362,213000,501,213000,,,,,2882,2882,5764,2000,2021,39551,213000,2004,9,8.65938695711941
42069,2014,0,0,0,1,0,159,213000,722,213000,,,,,,,2882,2882,5764,2000,2021,39551,213000,2004,9,8.65938695711941
42069,2014,0,0,0,2,0,383,213000,597,213000,,,,,,,2882,2882,5764,2000,2021,39551,213000,2004,9,8.65938695711941
42069,2014,0,0,0,3,0,282,213000,834,213000,,,,,,,2882,2882,5764,2000,2021,39551,213000,2004,9,8.65938695711941
42069,2017,0,0,0,0,0,953,211000,4265,211000,465,211000,,,,,341,341,682,2000,2021,39551,211000,2004,12,6.52502965784346
42069,2017,0,0,0,1,0,165,211000,885,211000,,,,,,,341,341,682,2000,2021,39551,211000,2004,12,6.52502965784346
42069,2017,0,0,0,2,0,369,211000,556,211000,,,,,,,341,341,682,2000,2021,39551,211000,2004,12,6.52502965784346
42069,2017,0,0,0,3,0,303,211000,1199,211000,,,,,,,341,341,682,2000,2021,39551,211000,2004,12,6.52502965784346
42069,2018,0,0,0,0,0,773,210000,3942,210000,448,210000,,,,,2825,2825,2825,2000,2021,39551,210000,2004,13,7.94626364358054
42069,2018,0,0,0,1,0,191,210000,776,210000,,,,,,,2825,2825,2825,2000,2021,39551,210000,2004,13,7.94626364358054
42069,2018,0,0,0,2,0,316,210000,446,210000,,,,,,,2825,2825,2825,2000,2021,39551,210000,2004,13,7.94626364358054
42069,2018,0,0,0,3,0,187,210000,1157,210000,,,,,,,2825,2825,2825,2000,2021,39551,210000,2004,13,7.94626364358054
42069,2019,0,0,0,0,0,,,,,441,210000,,,,,360,360,360,2000,2021,39551,,2004,14,5.88610403145016
42069,2021,0,0,0,0,0,,,,,317,216000,,,,,8823,8823,8823,2000,2021,39551,,2004,16,9.0851172272221
42073,2000,0,0,0,0,0,,,,,223,94500,,,,,43623,43623,87246,2000,2008,87246,,2000,-1,11.3764869937415
42073,2001,0,0,0,0,0,,,,,205,93900,,,,,36177,36177,72354,2000,2008,87246,,2000,0,11.1893260173316
42073,2002,0,0,0,0,0,,,,,239,93600,,,,,30214.5,30214.5,60429,2000,2008,87246,,2000,1,11.0092244011465
42073,2003,0,0,0,0,0,,,,,231,93200,,,,,13063.5,13063.5,26127,2000,2008,87246,,2000,2,10.1707245413608
42073,2004,0,0,0,0,0,,,,,245,92600,,,,,13861.5,13861.5,27723,2000,2008,87246,,2000,3,10.2300176725561
42073,2005,0,0,0,0,0,,,,,283,91900,,,,,9791.5,9791.5,19583,2000,2008,87246,,2000,4,9.88241712191684
42073,2006,0,0,0,0,0,,,,,285,91200,,,,,9433,9433,18866,2000,2008,87246,,2000,5,9.8451166392098
42073,2007,0,0,0,0,0,,,,,308,90900,,,,,10095.5,10095.5,20191,2000,2008,87246,,2000,6,9.91299223955037
42073,2008,0,0,0,0,0,,,,,335,90500,,,,,0,0,0,2000,2008,87246,,2000,7,-Inf
42079,2000,0,0,0,0,0,,,,,117,319000,,,,,15440.4347826087,0,355130,2000,2021,666246,,2020,-21,12.7802391986068
42079,2001,0,0,0,0,0,,,,,133,316000,,,,,19135.5238095238,0,401846,2000,2021,666246,,2020,-20,12.9038242096284
42079,2002,0,0,0,0,0,,,,,169,314000,,,,,24159.0625,0,386545,2000,2021,666246,,2020,-19,12.8650035697277
42079,2003,0,0,0,0,0,,,,,184,313000,,,,,21427.1333333333,0,321407,2000,2021,666246,,2020,-18,12.6804635117621
42079,2004,0,0,0,0,0,,,,,193,312000,,,,,35778.4166666667,0,429341,2000,2021,666246,,2020,-17,12.9700067539617
42079,2005,0,0,0,0,0,,,,,210,311000,,,,,26252.3846153846,0,341281,2000,2021,666246,,2020,-16,12.7404614638462
42079,2006,0,0,0,0,0,,,,,239,311000,,,,,8699.6875,0,139195,2000,2021,666246,,2020,-15,11.8436311066971
42079,2007,0,0,0,0,0,,,,,257,312000,,,,,11774.35,0,235487,2000,2021,666246,,2020,-14,12.3694109892164
42079,2008,0,0,0,0,0,,,,,279,312000,,,,,11116.6315789474,0,211216,2000,2021,666246,,2020,-13,12.2606365855205
42079,2009,0,0,0,0,0,863,312000,4011,312000,296,312000,,,,,10065.3,0,201306,2000,2021,666246,312000,2020,-12,12.212581417443
42079,2009,0,0,0,1,0,178,312000,607,312000,,,,,,,10065.3,0,201306,2000,2021,666246,312000,2020,-12,12.212581417443
42079,2009,0,0,0,2,0,429,312000,658,312000,,,,,,,10065.3,0,201306,2000,2021,666246,312000,2020,-12,12.212581417443
42079,2009,0,0,0,3,0,169,312000,522,312000,,,,,,,10065.3,0,201306,2000,2021,666246,312000,2020,-12,12.212581417443
42079,2010,0,0,0,0,0,845,321000,3797,321000,285,321000,,,,,13216.8125,0,211469,2000,2021,666246,321000,2020,-11,12.2618336946217
42079,2010,0,0,0,1,0,149,321000,604,321000,,,,,,,13216.8125,0,211469,2000,2021,666246,321000,2020,-11,12.2618336946217
42079,2010,0,0,0,2,0,423,321000,642,321000,,,,,,,13216.8125,0,211469,2000,2021,666246,321000,2020,-11,12.2618336946217
42079,2010,0,0,0,3,0,204,321000,491,321000,,,,,,,13216.8125,0,211469,2000,2021,666246,321000,2020,-11,12.2618336946217
42079,2011,0,0,0,0,0,982,321000,4136,321000,254,321000,,,,,20159.3333333333,0,302390,2000,2021,666246,321000,2020,-10,12.6194728539577
42079,2011,0,0,0,1,0,184,321000,745,321000,,,,,,,20159.3333333333,0,302390,2000,2021,666246,321000,2020,-10,12.6194728539577
42079,2011,0,0,0,2,0,505,321000,780,321000,,,,,,,20159.3333333333,0,302390,2000,2021,666246,321000,2020,-10,12.6194728539577
42079,2011,0,0,0,3,0,210,321000,499,321000,,,,,,,20159.3333333333,0,302390,2000,2021,666246,321000,2020,-10,12.6194728539577
42079,2012,0,0,0,0,0,998,321000,4175,321000,244,321000,,,,,22857.2222222222,0,411430,2000,2021,666246,321000,2020,-9,12.927394175273
42079,2012,0,0,0,1,0,168,321000,709,321000,,,,,,,22857.2222222222,0,411430,2000,2021,666246,321000,2020,-9,12.927394175273
42079,2012,0,0,0,2,0,546,321000,894,321000,,,,,,,22857.2222222222,0,411430,2000,2021,666246,321000,2020,-9,12.927394175273
42079,2012,0,0,0,3,0,203,321000,513,321000,,,,,,,22857.2222222222,0,411430,2000,2021,666246,321000,2020,-9,12.927394175273
42079,2013,0,0,0,0,0,1037,320000,4506,320000,246,320000,,,,,24670.4666666667,0,370057,2000,2021,666246,320000,2020,-8,12.8214123268094
42079,2013,0,0,0,1,0,152,320000,783,320000,,,,,,,24670.4666666667,0,370057,2000,2021,666246,320000,2020,-8,12.8214123268094
42079,2013,0,0,0,2,0,553,320000,905,320000,,,,,,,24670.4666666667,0,370057,2000,2021,666246,320000,2020,-8,12.8214123268094
42079,2013,0,0,0,3,0,216,320000,703,320000,,,,,,,24670.4666666667,0,370057,2000,2021,666246,320000,2020,-8,12.8214123268094
42079,2014,0,0,0,0,0,1079,319000,4790,319000,266,319000,,,,,26649.4666666667,0,399742,2000,2021,666246,319000,2020,-7,12.8985746179881
42079,2014,0,0,0,1,0,163,319000,793,319000,,,,,,,26649.4666666667,0,399742,2000,2021,666246,319000,2020,-7,12.8985746179881
42079,2014,0,0,0,2,0,535,319000,898,319000,,,,,,,26649.4666666667,0,399742,2000,2021,666246,319000,2020,-7,12.8985746179881
42079,2014,0,0,0,3,0,269,319000,921,319000,,,,,,,26649.4666666667,0,399742,2000,2021,666246,319000,2020,-7,12.8985746179881
42079,2015,0,0,0,0,0,938,318000,5252,318000,307,318000,,,,,30212.8125,0,483405,2000,2021,666246,318000,2020,-6,13.0886100905989
42079,2015,0,0,0,1,0,173,318000,882,318000,,,,,,,30212.8125,0,483405,2000,2021,666246,318000,2020,-6,13.0886100905989
42079,2015,0,0,0,2,0,475,318000,914,318000,,,,,,,30212.8125,0,483405,2000,2021,666246,318000,2020,-6,13.0886100905989
42079,2015,0,0,0,3,0,165,318000,1076,318000,,,,,,,30212.8125,0,483405,2000,2021,666246,318000,2020,-6,13.0886100905989
42079,2016,0,0,0,0,0,968,317000,5791,317000,303,317000,,,,,19442.8333333333,1671,349971,2000,2021,666246,317000,2020,-5,12.7656055728899
42079,2016,0,0,0,1,0,211,317000,957,317000,,,,,,,19442.8333333333,1671,349971,2000,2021,666246,317000,2020,-5,12.7656055728899
42079,2016,0,0,0,2,0,451,317000,881,317000,,,,,,,19442.8333333333,1671,349971,2000,2021,666246,317000,2020,-5,12.7656055728899
42079,2016,0,0,0,3,0,192,317000,1357,317000,,,,,,,19442.8333333333,1671,349971,2000,2021,666246,317000,2020,-5,12.7656055728899
42079,2017,0,0,0,0,0,1043,318000,5649,318000,297,318000,,,,,10836.4,1186,162546,2000,2021,666246,318000,2020,-4,11.9987163176163
42079,2017,0,0,0,1,0,218,318000,968,318000,,,,,,,10836.4,1186,162546,2000,2021,666246,318000,2020,-4,11.9987163176163
42079,2017,0,0,0,2,0,493,318000,839,318000,,,,,,,10836.4,1186,162546,2000,2021,666246,318000,2020,-4,11.9987163176163
42079,2017,0,0,0,3,0,208,318000,1280,318000,,,,,,,10836.4,1186,162546,2000,2021,666246,318000,2020,-4,11.9987163176163
42079,2018,0,0,0,0,0,890,318000,4801,318000,286,318000,,,,,20508.0769230769,1411,266605,2000,2021,666246,318000,2020,-3,12.4935234412396
42079,2018,0,0,0,1,0,204,318000,774,318000,,,,,,,20508.0769230769,1411,266605,2000,2021,666246,318000,2020,-3,12.4935234412396
42079,2018,0,0,0,2,0,366,318000,625,318000,,,,,,,20508.0769230769,1411,266605,2000,2021,666246,318000,2020,-3,12.4935234412396
42079,2018,0,0,0,3,0,213,318000,1179,318000,,,,,,,20508.0769230769,1411,266605,2000,2021,666246,318000,2020,-3,12.4935234412396
