year,fips,avg_prod,med_prod,tot_prod
1998,56033,65909,65909,65909
1998,56037,4622694,4622694,9245388
1999,01007,44516,44516,44516
1999,01043,41011,41011,82022
1999,01057,2325137,2325137,2325137
1999,01073,367436.578947368,0,6981295
1999,01093,14936,9134,44808
1999,01125,709059.222222222,163788,6381533
1999,01127,127167.961538462,62306.5,3306367
1999,01133,112839.333333333,57159,338518
1999,02290,1565469,1565469,1565469
1999,04017,3929026.66666667,4536056,11787080
1999,05071,9217,9217,18434
1999,05131,3643,3643,3643
1999,08029,859003.5,859003.5,1718007
1999,08043,242197,242197,242197
1999,08051,2716962,1072774,8150886
1999,08067,245719,245719,245719
1999,08077,284540,284540,284540
1999,08081,3894219,3894219,7788438
1999,08085,359411,359411,359411
1999,08103,1336659,1336659,1336659
1999,08107,4931810,4931810,9863620
1999,17021,36079.5,36079.5,72159
1999,17059,578356.25,71660.5,4626850
1999,17077,407866,407866,815732
1999,17081,3766617,3766617,3766617
1999,17107,2344094,2344094,2344094
1999,17109,504983,504983,504983
1999,17117,2290792.5,2290792.5,4581585
1999,17135,1697843,1697843,1697843
1999,17145,1217808,1217808,2435616
1999,17157,1258000,1258000,2516000
1999,17163,0,0,0
1999,17165,2314284.75,1361353.5,9257139
1999,17183,769607,769607,769607
1999,17185,647865.5,647865.5,1295731
1999,17189,3384739,3384739,3384739
1999,17193,2327101,2327101,2327101
1999,17199,21022,21022,21022
1999,18021,23287,12588,69861
1999,18027,708630.8,733739,3543154
1999,18037,72750,72750,72750
1999,18051,1471953.75,1293216,5887815
1999,18055,1273081.5,1100448,5092326
1999,18083,690618.125,621403.5,5524945
1999,18121,215761,215761,215761
1999,18125,625744.428571429,582987,4380211
1999,18147,204414,204414,204414
1999,18153,1579705,1579705,1579705
1999,18167,1762807,1762807,3525614
1999,18173,781472.6,85270,3907363
1999,20107,204345.5,204345.5,408691
1999,21013,127898.675675676,14318,4732251
1999,21019,0,0,0
1999,21025,350229.285714286,168511,2451605
1999,21047,333334,333334,333334
1999,21051,9537.66666666667,0,85839
1999,21059,269376.666666667,41067,808130
1999,21065,0,0,0
1999,21071,129409.210526316,64334,4917550
1999,21095,177372.020833333,77869,8513857
1999,21101,422498,51508,1267494
1999,21107,466069.9375,278013,7457119
1999,21109,3716,3716,3716
1999,21115,131550.111111111,15273,1183951
1999,21119,183439.86440678,123270,10822952
1999,21121,40135.2307692308,32119,521758
1999,21125,16762,7676,50286
1999,21127,22632.5,2292,135795
1999,21131,503996.8125,249783.5,8063949
1999,21133,180566.470588235,52199,9208890
1999,21149,146125,32251.5,584500
1999,21159,319627.666666667,141742,11506596
1999,21175,36932,36932,36932
1999,21177,423314.375,237396,3386515
1999,21183,43587.3333333333,42737,130762
1999,21189,15426,15426,30852
1999,21193,308268.214285714,64193,12947265
1999,21195,238339.006896552,92804,34559156
1999,21199,0,0,0
1999,21225,1415896.2,364602,7079481
1999,21233,1066900,92593,8535200
1999,21235,24563,6099,270193
1999,21237,0,0,0
1999,22031,2235939,2235939,2235939
1999,22081,716613,716613,716613
1999,24001,48465.5555555556,14539,436190
1999,24023,485858.428571429,36970,3401009
1999,28019,18427,18427,18427
1999,29011,72990,72990,72990
1999,29013,319197,319197,319197
1999,30003,9112787,10878069,27338361
1999,30083,274695,274695,274695
1999,30087,6744380.5,6744380.5,13488761
1999,35007,1166388,1166388,1166388
1999,35031,6056011,6056011,12112022
1999,35045,3175538.8,2048174,15877694
1999,38055,7191836,7191836,7191836
1999,38057,9658645,9658645,19317290
1999,38065,2312889,2312889,4625778
1999,39009,7495,7495,7495
1999,39013,489737.636363637,53475,5387114
1999,39019,31924.2,8266,159621
1999,39029,50376.1,4625,503761
1999,39031,16591.6666666667,8572,99550
1999,39053,110300.5,110300.5,220601
1999,39059,22737,26249,68211
1999,39067,234701.916666667,49412.5,2816423
1999,39075,86945,86945,173890
1999,39079,474114.666666667,605379,1422344
1999,39081,119470.666666667,78424,716824
1999,39087,0,0,0
1999,39099,8194,8194,8194
1999,39105,2245463,2245463,4490926
1999,39111,489631,489631,489631
1999,39115,1090147,1090147,1090147
1999,39119,663097,663097,663097
1999,39121,238967,24667,716901
1999,39127,159814.833333333,87756.5,958889
1999,39151,110440.8,154593,552204
1999,39157,80436.8,29678,804368
1999,39163,376500.666666667,302956,1129502
1999,40035,194062,194062,194062
1999,40061,614168,614168,614168
1999,40077,116452,116452,116452
1999,40079,101898.8,100168,509494
1999,40111,5028,5028,5028
1999,40131,221749,221749,221749
1999,42003,5752,5752,11504
1999,42005,177609.633333333,103529,5328289
1999,42007,210169,210169,210169
1999,42009,2138,2138,2138
1999,42011,0,0,0
1999,42019,113702.4,6113,568512
1999,42021,92172.4666666667,44209,1382587
1999,42027,5907,5907,5907
1999,42031,38743.3636363636,7259,426177
1999,42033,68565.7291666667,22706,3291155
1999,42037,112013.4,57118,560067
1999,42043,281,0,843
1999,42047,112624.25,133482.5,450497
1999,42051,21803.8461538462,12058,283450
1999,42059,2113725.72222222,35396.5,38047063
1999,42063,133667.868421053,24778,5079379
1999,42065,48073.2916666667,11550.5,1153759
1999,42069,4895.5,4895.5,9791
1999,42073,42381.5,42381.5,84763
1999,42079,10789.56,0,269739
1999,42081,127800,127800,255600
1999,42091,0,0,0
1999,42097,4340.22222222222,0,78124
1999,42107,14588.1264367816,2766,1269167
1999,42111,134370.527777778,26327.5,4837339
1999,42113,15714.3333333333,0,47143
1999,42121,23246.5,689.5,92986
1999,42125,966066,89500,9660660
1999,42129,36433.1538461538,11303,473631
1999,47001,22687.25,20801.5,90749
1999,47013,79832.6363636364,38595,878159
1999,47025,122684.2,90677.5,1226842
1999,47035,255941,255941,255941
1999,47049,2512,2512,2512
1999,47129,4000,4000,8000
1999,47151,83935,83935,167870
1999,47153,203265,203265,406530
1999,48013,3398535,3398535,3398535
1999,48161,4970592,4970592,4970592
1999,48203,1871885,1871885,3743770
1999,48223,2126065,2126065,2126065
1999,48289,9215933,9215933,9215933
1999,48331,6225677,6225677,6225677
1999,48355,0,0,0
1999,48365,3884146,3884146,7768292
1999,48395,1615235,1615235,1615235
1999,48401,6237170,6237170,6237170
1999,48449,3768033,3768033,7536066
1999,48479,234963,234963,234963
1999,49007,638299.307692308,60395,8297891
1999,49015,2876020,3809114,11504080
1999,49041,1314175.8,273863,6570879
1999,51027,174687.180327869,34766,10655918
1999,51051,134462.225806452,58570,4168329
1999,51105,83370.5833333334,14956,1000447
1999,51167,49303.75,4935.5,394430
1999,51185,206973,124180.5,2069730
1999,51195,160981.425287356,64666,14005384
1999,53033,4011,4011,4011
1999,53041,4097453,4097453,4097453
1999,54001,206829.6,42885,1034148
1999,54005,672910.333333333,319170,30280965
1999,54009,1645333,1645333,1645333
1999,54015,683613.6,90695,6836136
1999,54019,201873.2,81682,2018732
1999,54023,73766.5714285714,0,516366
1999,54025,81965.5,25312.5,327862
1999,54033,395257.333333333,66364.5,7114632
1999,54039,576344.961538462,0,14984969
1999,54041,860,860,860
1999,54043,356935,356935,356935
1999,54045,309235.161290323,68526,9586290
1999,54047,69793.0724637681,22516,4815722
1999,54049,227457.2,4790,1137286
1999,54051,5699699,5699699,11399398
1999,54055,9994,9994,9994
1999,54057,24254,24254,48508
1999,54059,464240.166666667,139591.5,19498087
1999,54061,429709.6,44278,6445644
1999,54067,196314.714285714,30907,4122609
1999,54077,135543.6,24692,1355436
1999,54081,425342.32,172756,10633558
1999,54093,129232.5,129232.5,258465
1999,54097,108173.227272727,18665,2379811
1999,54099,607462.272727273,561822,6682085
1999,54101,419370.384615385,93962,5451815
1999,54109,322743.714285714,131759,9036824
1999,56005,22676208.3846154,17416240,294790709
1999,56007,908857,597703,2726571
1999,56009,12821046,12821046,25642092
1999,56023,4320195,4320195,4320195
1999,56033,76400,76400,76400
1999,56037,4781655,4781655,9563310
2000,01007,65510,65510,65510
2000,01043,17006,17006,17006
2000,01057,2603898,2603898,2603898
2000,01071,4719,4719,4719
2000,01073,401852.764705882,0,6831497
2000,01093,26766,11780,80298
2000,01117,24500,24500,24500
2000,01125,736641.4,99371.5,7366414
2000,01127,90839.7727272727,53342,1998475
2000,01133,110707.333333333,52362,332122
2000,02290,1640928,1640928,1640928
2000,04017,4370432.33333333,4625345,13111297
2000,05071,3051,3051,6102
2000,05131,5523,5523,5523
2000,08029,2517119.5,2517119.5,5034239
2000,08043,196928,196928,196928
2000,08045,305044,305044,305044
2000,08051,1835935.33333333,2156669,5507806
2000,08067,186454,186454,186454
2000,08081,3615163.5,3615163.5,7230327
2000,08085,364759,364759,364759
2000,08103,1529940,1529940,1529940
2000,08107,4390966,4390966,8781932
2000,17021,0,0,0
2000,17059,857256.4,1086159,4286282
2000,17077,445297,445297,890594
2000,17081,2739424,2739424,2739424
2000,17109,506628,506628,506628
2000,17117,2132235,2132235,4264470
2000,17135,2073543,2073543,2073543
2000,17145,73068,73068,73068
2000,17157,1251816.5,1251816.5,2503633
2000,17163,0,0,0
2000,17165,3070776.66666667,1863961,9212330
2000,17167,1954492,1954492,1954492
2000,17183,991822,991822,991822
2000,17185,1505399,1505399,1505399
2000,17193,2442334,2442334,2442334
2000,18021,17800,17800,17800
2000,18027,911346.5,883591.5,3645386
2000,18051,1018454.14285714,767839,7129179
2000,18055,805758.5,805758.5,1611517
2000,18083,553965.2,501084,5539652
2000,18119,73763,73763,73763
2000,18121,135400,135400,135400
2000,18125,689466.6,269239,3447333
2000,18153,1373029,1373029,1373029
2000,18167,3902915,3902915,3902915
2000,18173,272327,6587,1089308
2000,20107,201037,201037,201037
2000,21013,91650.96875,18909.5,2932831
2000,21019,0,0,0
2000,21025,205125.2,55059,1025626
2000,21031,16660,16660,16660
2000,21047,194245,194245,194245
2000,21051,3074.66666666667,0,9224
2000,21059,337004,337004,674008
2000,21065,0,0,0
2000,21071,92354.724137931,61852,2678287
2000,21095,174568.689655172,46312.5,10124984
2000,21101,582523,582523,1165046
2000,21107,571873.272727273,743701,6290606
2000,21115,81772.3333333333,21637.5,490634
2000,21119,225586.357142857,99410.5,12632836
2000,21121,32421.75,25376.5,389061
2000,21125,9766.66666666667,8985,29300
2000,21127,24069,7898,120345
2000,21131,485749.8,296032,7286247
2000,21133,172351.890909091,82350,9479354
2000,21159,359295.322580645,81349,11138155
2000,21175,18423.3333333333,8907,55270
2000,21177,357140.333333333,219083,3214263
2000,21183,98770,120112,296310
2000,21189,22355,22355,22355
2000,21193,384415.15625,115500.5,12301285
2000,21195,261608.969230769,70695.5,34009166
2000,21199,0,0,0
2000,21225,1415816.5,917755.5,5663266
2000,21233,1654455.2,102870,8272276
2000,21235,17594.6,4331.5,175946
2000,22031,2925487,2925487,2925487
2000,22081,773038,773038,773038
2000,24001,122948,26248,1229480
2000,24023,473823.142857143,32229,3316762
2000,28019,901951,901951,901951
2000,29013,218168,218168,436336
2000,30003,8714859.66666667,9932166,26144579
2000,30083,371971,371971,371971
2000,30087,5917531.5,5917531.5,11835063
2000,35007,1137181,1137181,1137181
2000,35031,5155114,5155114,10310228
2000,35045,3968999.25,3691546.5,15875997
2000,38055,7633171,7633171,7633171
2000,38057,9429503.5,9429503.5,18859007
2000,38065,4777341,4777341,4777341
2000,39009,271912,271912,543824
2000,39013,788248.857142857,183452,5517742
2000,39019,22525.5,22525.5,45051
2000,39029,55359.6666666667,1209,498237
2000,39031,14382.75,7766,57531
2000,39053,101381,101381,202762
2000,39059,10220,10220,20440
2000,39067,276080.636363636,136137,3036887
2000,39075,83684.5,83684.5,167369
2000,39079,712460.5,712460.5,1424921
2000,39081,96310.1428571429,57698,674171
2000,39099,7515,7515,7515
2000,39105,2158782,2158782,4317564
2000,39115,1050377,1050377,1050377
2000,39119,684698,684698,684698
2000,39121,369513,369513,369513
2000,39127,323682,72244,971046
2000,39151,171893,177652,687572
2000,39157,132174,105271.5,793044
2000,39163,599430,599430,1198860
2000,40035,166505,166505,166505
2000,40061,521786,521786,521786
2000,40077,16227,16227,16227
2000,40079,236587.333333333,241303,709762
2000,40111,4925,4925,4925
2000,40131,168314,168314,168314
2000,42003,7638,7638,15276
2000,42005,152674.5,143013,3969537
2000,42007,292408,292408,292408
2000,42009,2219,2219,2219
2000,42011,0,0,0
2000,42019,98941.6,13078,494708
2000,42021,84884.1666666667,51227,1018610
2000,42031,69724.375,14004,557795
2000,42033,76993.1904761905,17573,3233714
2000,42037,70565.25,63446.5,282261
2000,42043,386.5,386.5,773
2000,42047,122550.25,133884,490201
2000,42051,18247.4,10851.5,182474
2000,42059,2667850.0625,101039,42685601
2000,42063,71673.7352941177,9195,2436907
2000,42065,59529.8333333333,23227.5,1071537
2000,42069,4030,4030,8060
2000,42073,43623,43623,87246
2000,42079,15440.4347826087,0,355130
2000,42081,131371.5,131371.5,262743
2000,42091,0,0,0
2000,42097,4724.69230769231,656,61421
2000,42107,15203.6296296296,1926,1231494
2000,42111,131781.333333333,18350,4348784
2000,42113,18171,18171,18171
2000,42121,28229.3333333333,0,84688
2000,42125,817515.8,140866,8175158
2000,42129,79598.125,14544.5,636785
2000,47001,13792.6666666667,0,41378
2000,47013,100332.666666667,82908,902994
2000,47025,150798.333333333,39190,1357185
2000,47035,265102,265102,265102
2000,47049,11764,11764,11764
2000,47129,10251.6666666667,11460,30755
2000,47151,29745.5,29745.5,59491
2000,48013,3425496,3425496,3425496
2000,48161,4265175,4265175,4265175
2000,48203,1859478.5,1859478.5,3718957
2000,48223,2305992,2305992,2305992
2000,48289,7987833,7987833,7987833
2000,48331,6624060,6624060,6624060
2000,48365,3080023,3080023,6160046
2000,48395,1635188,1635188,1635188
2000,48401,6885681,6885681,6885681
2000,48449,3155094.5,3155094.5,6310189
2000,48479,179758,179758,179758
2000,49007,617558.75,252402,7410705
2000,49015,3075259,4022012.5,12301036
2000,49041,2314875.66666667,650663,6944627
2000,51027,185911.4,35635.5,11154684
2000,51051,115119.756756757,64658,4259431
2000,51105,81954.4545454546,0,901499
2000,51167,31305,0,156525
2000,51185,163313.888888889,44684,1469825
2000,51195,183857.901234568,71145,14892490
2000,53033,85,85,85
2000,53041,4269765,4269765,4269765
2000,54001,109855.666666667,41725,659134
2000,54005,693952.282608696,249730.5,31921805
2000,54009,1897198,1897198,1897198
2000,54015,569779.111111111,35403,5128012
2000,54019,358405.636363636,274168,3942462
2000,54023,93128.2857142857,26343,651898
2000,54025,62566.4444444445,10659,563098
2000,54033,495394.4,58940,7430916
2000,54039,508549.724137931,2827,14747942
2000,54043,244695,305094,734085
2000,54045,275900.068965517,60519,8001102
2000,54047,87090.6875,47405.5,5573804
2000,54049,13753,13753,27506
2000,54051,5168800.5,5168800.5,10337601
2000,54057,22578.5,22578.5,45157
2000,54059,490150.162790698,162534,21076457
2000,54061,663505.1,185842.5,6635051
2000,54067,371248,81393,4826224
2000,54077,102697.083333333,8927.5,1232365
2000,54081,478007.380952381,368268,10038155
2000,54093,101214.5,101214.5,202429
2000,54097,151909.105263158,16292,2886273
2000,54099,462427.230769231,87653,6011554
2000,54101,559504.9,162793.5,5595049
2000,54109,337149.541666667,136851.5,8091589
2000,56005,24972999.4166667,17914748,299675993
2000,56007,661731,402783,1985193
2000,56009,11801178,11801178,23602356
2000,56023,3725982,3725982,3725982
2000,56033,36105,36105,36105
2000,56037,4937429.5,4937429.5,9874859
2001,01007,82906,82906,82906
2001,01071,1200,1200,1200
2001,01073,369259.722222222,0,6646675
2001,01093,35042.5,35042.5,70085
2001,01117,11057.5,1136,44230
2001,01125,916005,295404,10076055
2001,01127,106011.9,50159.5,2120238
2001,01133,107487.333333333,60609,322462
2001,02290,1514241,1514241,1514241
2001,04017,4472508,4933468,13417524
2001,05071,3719,3719,3719
2001,05131,5321.5,5321.5,10643
2001,08029,2694494.5,2694494.5,5388989
2001,08043,562,562,562
2001,08045,323007,323007,323007
2001,08051,2610992,2810804,7832976
2001,08067,268755,268755,268755
2001,08071,13097,13097,13097
2001,08081,3854952.5,3854952.5,7709905
2001,08085,370725,370725,370725
2001,08103,2027341,2027341,2027341
2001,08107,4718174,4718174,9436348
2001,17059,610132.125,0,4881057
2001,17077,1203936,1203936,1203936
2001,17081,1951480,1951480,1951480
2001,17109,482638,482638,482638
2001,17117,2310796.5,2310796.5,4621593
2001,17135,2427808,2427808,2427808
2001,17145,396463,396463,396463
2001,17157,1317000,1317000,2634000
2001,17163,0,0,0
2001,17165,2889140.33333333,1658072,8667421
2001,17167,2075250,2075250,2075250
2001,17183,532754,532754,1065508
2001,17185,1463407,1463407,1463407
2001,17193,1889486,1889486,1889486
2001,17199,11697.5,11697.5,23395
2001,18021,215807,133963,647421
2001,18027,1461560.66666667,1319923,4384682
2001,18051,1768323.42857143,1666409,12378264
2001,18055,460652,460652,921304
2001,18083,532783.454545455,403894,5860618
2001,18119,280530,280530,280530
2001,18121,122974,122974,122974
2001,18125,857357.833333333,644264.5,5144147
2001,18147,199095,199095,199095
2001,18153,1320132,1320132,1320132
2001,18167,2035724.5,2035724.5,4071449
2001,18173,469078.333333333,4912,1407235
2001,20107,176064,176064,176064
2001,21013,95634,34603,2582118
2001,21019,0,0,0
2001,21025,260535.6,63605,1302678
2001,21047,202228,202228,404456
2001,21051,5618.83333333333,4240.5,67426
2001,21059,37714.5,37714.5,75429
2001,21065,0,0,0
2001,21071,78267.0465116279,28781,3365483
2001,21095,172360.027777778,57607.5,12409922
2001,21101,548154,548154,1096308
2001,21107,630378.1,433668.5,6303781
2001,21115,67884.875,1487,543079
2001,21119,230249.303571429,69202,12893961
2001,21121,38679.6363636364,37185,425476
2001,21125,13889.5,13889.5,27779
2001,21127,89893.1428571429,29627,629252
2001,21129,2549,2549,2549
2001,21131,293621.136363636,137690,6459665
2001,21133,204791.884615385,79356,10649178
2001,21149,268475,268475,268475
2001,21159,327399.133333333,97275,9821974
2001,21175,41343,41343,41343
2001,21177,666081.571428572,491931,4662571
2001,21183,106409,106409,106409
2001,21189,37041,37041,37041
2001,21193,325512.785714286,79772.5,13671537
2001,21195,225492.701986755,39181,34049398
2001,21199,0,0,0
2001,21225,908042.25,40276,3632169
2001,21233,1364479.5,101507,8186877
2001,21235,11804,3517.5,118040
2001,22031,2802756,2802756,2802756
2001,22081,912380,912380,912380
2001,24001,114886.4,23580,1148864
2001,24023,582522.333333333,124192.5,3495134
2001,28019,603827,603827,603827
2001,29013,183217.5,183217.5,366435
2001,30003,8321078.33333333,9462298,24963235
2001,30083,340438,340438,340438
2001,30087,6919573.5,6919573.5,13839147
2001,35007,1122951,1122951,1122951
2001,35031,6423778,6423778,12847556
2001,35045,3911761.25,3473367,15647045
2001,38055,7705809,7705809,7705809
2001,38057,9429191.5,9429191.5,18858383
2001,38065,3911225,3911225,3911225
2001,39009,1257839,1257839,1257839
2001,39013,584903.083333333,108123.5,7018837
2001,39019,38094.6666666667,38042,114284
2001,39029,27157.2857142857,0,190101
2001,39031,14114.75,0,56459
2001,39053,110529,110529,221058
2001,39059,227336,9724,682008
2001,39067,453460.142857143,427916,3174221
2001,39075,176252,176252,176252
2001,39079,787780,787780,1575560
2001,39081,106048.777777778,137145,954439
2001,39099,10085,10085,10085
2001,39105,2142300,2142300,4284600
2001,39111,447965,447965,447965
2001,39119,706475,706475,706475
2001,39121,549853,549853,549853
2001,39127,1051679,1051679,1051679
2001,39151,182066,227543.5,728264
2001,39157,105118.25,39678,840946
2001,39163,679384,679384,1358768
2001,40035,237569,237569,237569
2001,40061,512687,512687,512687
2001,40079,392196.5,392196.5,784393
2001,40111,4465,4465,4465
2001,40131,175335,175335,175335
2001,42003,200,200,200
2001,42005,137268.483870968,85020,4255323
2001,42007,299800,299800,299800
2001,42009,13852,13852,13852
2001,42011,0,0,0
2001,42019,132768,48479,531072
2001,42021,106477.538461538,52625,1384208
2001,42031,68092.8571428572,13640,476650
2001,42033,87066.875,12422,3482675
2001,42037,61665.2,42806,308326
2001,42043,0,0,0
2001,42047,105462.2,44889,527311
2001,42051,37504,10323,375040
2001,42059,2454320.75,76226,39269132
2001,42063,119741.53125,17532.5,3831729
2001,42065,69607.1666666667,25050.5,1252929
2001,42069,6084.33333333333,6696,18253
2001,42073,36177,36177,72354
2001,42079,19135.5238095238,0,401846
2001,42081,177287.5,177287.5,354575
2001,42091,0,0,0
2001,42097,2914.5625,0,46633
2001,42107,10426.3676470588,1301,708993
2001,42111,166542.64516129,50873,5162822
2001,42121,29819.6666666667,663,89459
2001,42125,504073.636363636,153714,5544810
2001,42129,63975.8181818182,8317,703734
2001,47001,15388.6666666667,0,46166
2001,47013,83887.5454545455,48358,922763
2001,47025,165230.25,132813.5,1982763
2001,47035,267597,267597,267597
2001,47049,83474,83474,83474
2001,47151,7169.33333333333,0,21508
2001,48013,3378562,3378562,3378562
2001,48161,3690306,3690306,3690306
2001,48203,1738290,1738290,3476580
2001,48223,2188991,2188991,2188991
2001,48289,7386216,7386216,7386216
2001,48331,5709325,5709325,5709325
2001,48355,0,0,0
2001,48365,3181028,3181028,6362056
2001,48395,2143975,2143975,2143975
2001,48401,5260223,5260223,5260223
2001,48449,2656173.5,2656173.5,5312347
2001,48479,133825,133825,133825
2001,49007,790299.916666667,159419,9483599
2001,49015,2306855.5,2444559.5,9227422
2001,49041,2751820.33333333,751898,8255461
2001,51027,218670.169811321,46726,11589519
2001,51051,95021.1176470588,42687,3230718
2001,51105,45297.7272727273,0,498275
2001,51167,73896.1111111111,23497,665065
2001,51185,203317.375,103257,1626539
2001,51195,180522.714285714,101481,15163908
2001,53041,4624245,4624245,4624245
2001,54001,94632,45841.5,567792
2001,54005,653532.5,338463.5,32676625
2001,54009,1035414,1035414,1035414
2001,54015,1142474.75,50547.5,4569899
2001,54019,260908,149665,3391804
2001,54023,154880.4,0,774402
2001,54025,129899.666666667,74638,779398
2001,54033,472399.692307692,49951,6141196
2001,54039,579661.178571429,40829.5,16230513
2001,54043,441503.25,358542,1766013
2001,54045,370278.5,112177.5,10367798
2001,54047,71627.5652173913,31476,4942302
2001,54049,198959,2554.5,1193754
2001,54051,5343937.5,5343937.5,10687875
2001,54055,22387,22387,22387
2001,54057,30116.6666666667,23385,90350
2001,54059,432985.862745098,92471,22082279
2001,54061,1091789,187077,12009679
2001,54067,400717.5,16951.5,5610045
2001,54077,308184.375,8484.5,2465475
2001,54081,443043.952380952,256023,9303923
2001,54093,276625,276625,276625
2001,54097,152146.714285714,80510.5,2130054
2001,54099,465369.583333333,50630,5584435
2001,54101,530174.545454546,229795,5831920
2001,54109,247067.714285714,86455,6917896
2001,56005,29942737.7272727,24823834,329370115
2001,56007,407719.5,407719.5,815439
2001,56009,24520144,24520144,24520144
2001,56023,4495264,4495264,4495264
2001,56037,4774105,4774105,9548210
2002,01007,10572,10572,10572
2002,01057,9725,9725,9725
2002,01073,503140.076923077,61725,6540821
2002,01093,51678,51678,51678
2002,01117,9925.66666666667,0,29777
2002,01125,978909.9,339306.5,9789099
2002,01127,123536.055555556,53187.5,2223649
2002,01133,137986,137986,275972
2002,02290,1145713,1145713,1145713
2002,04017,4268019,4570194,12804057
2002,05071,499,499,499
2002,05131,4428,894,13284
2002,08029,2698164.5,2698164.5,5396329
2002,08045,327243,327243,327243
2002,08051,3211294.66666667,2482165,9633884
2002,08067,312345,312345,312345
2002,08071,204249,204249,204249
2002,08081,3693995.5,3693995.5,7387991
2002,08085,386366,386366,386366
2002,08103,2088876,2088876,2088876
2002,08107,4682888.5,4682888.5,9365777
2002,17055,0,0,0
2002,17059,814950,190352,4074750
2002,17077,1296266,1296266,1296266
2002,17081,1670050,1670050,1670050
2002,17109,478532,478532,478532
2002,17117,2435760,2435760,4871520
2002,17135,2018992,2018992,2018992
2002,17145,440060,440060,440060
2002,17157,1274736.5,1274736.5,2549473
2002,17165,959239.222222222,0,8633153
2002,17167,1759239,1759239,1759239
2002,17183,950100.5,950100.5,1900201
2002,17185,749192.5,749192.5,1498385
2002,17193,1847446,1847446,1847446
2002,17199,276299,276299,276299
2002,18021,383266.333333333,327940,1149799
2002,18027,1196615.66666667,1270368,3589847
2002,18051,1483058.75,1373525,11864470
2002,18055,140142.5,140142.5,280285
2002,18083,462797,331717.5,5553564
2002,18121,85215,85215,85215
2002,18125,911477.5,637139.5,5468865
2002,18147,411973,411973,411973
2002,18153,1293210,1293210,1293210
2002,18167,1113838.5,188794.5,4455354
2002,18173,236810.4,5941,1184052
2002,20107,204648,204648,204648
2002,21013,83967.7333333333,8056.5,2519032
2002,21019,0,0,0
2002,21025,287009.4,158626,1435047
2002,21047,118783,118783,118783
2002,21051,14741.8571428571,4585,103193
2002,21059,246911,246911,246911
2002,21071,79724.6111111111,41449.5,2870086
2002,21095,192578.517857143,84905,10784397
2002,21101,852898.666666667,1097044,2558696
2002,21107,390954.181818182,121057,4300496
2002,21109,7759.33333333333,4966,23278
2002,21115,73270.4285714286,14080,512893
2002,21119,211460.68627451,109353,10784495
2002,21121,27794.2666666667,11097,416914
2002,21125,17056,17056,34112
2002,21127,187577.625,50626.5,1500621
2002,21129,48858,48858,48858
2002,21131,358784.411764706,98674,6099335
2002,21133,203424,154324,8950656
2002,21139,0,0,0
2002,21149,277045,277045,277045
2002,21153,19511,19511,19511
2002,21159,352134.444444444,93685,9507630
2002,21175,11030,11030,11030
2002,21177,633036.25,412407.5,5064290
2002,21183,179795,179795,359590
2002,21189,16157.3333333333,22329,48472
2002,21193,346729.435897436,98584,13522448
2002,21195,206906.324137931,58765,30001417
2002,21199,0,0,0
2002,21225,636513.166666667,354997,3819079
2002,21233,2666480.66666667,2869239,7999442
2002,21235,22693.5555555556,3598,204242
2002,22031,3193308,3193308,3193308
2002,22081,609201,609201,609201
2002,24001,125088.307692308,17806,1626148
2002,24023,586859.5,95679,3521157
2002,28019,2305262,2305262,2305262
2002,29013,124008,124008,248016
2002,30003,8079099.33333333,8925368,24237298
2002,30083,328081,328081,328081
2002,30087,6410214,6410214,12820428
2002,35007,660138,660138,660138
2002,35031,6338464.5,6338464.5,12676929
2002,35045,3115855.4,1753399,15579277
2002,38055,7621709,7621709,7621709
2002,38057,9327177.5,9327177.5,18654355
2002,38065,4522831,4522831,4522831
2002,39009,1157778,1157778,1157778
2002,39013,489211.916666667,95637,5870543
2002,39019,36482.25,27366,145929
2002,39029,45986.6363636364,3062,505853
2002,39031,50326,0,251630
2002,39053,135616,135616,271232
2002,39059,29485,29485,58970
2002,39067,360492.875,250516.5,2883943
2002,39075,4877,4877,9754
2002,39079,421863.5,421863.5,843727
2002,39081,122634.142857143,145186,858439
2002,39099,6934,6934,6934
2002,39105,208466,208466,416932
2002,39111,3351874,3351874,3351874
2002,39119,477642,477642,477642
2002,39121,453193,453193,453193
2002,39127,825447,825447,825447
2002,39151,224484.333333333,214779,673453
2002,39157,94739.7777777778,28909,852658
2002,39163,620634,620634,1241268
2002,40035,184137,184137,184137
2002,40061,405531,405531,405531
2002,40079,371671.5,371671.5,743343
2002,40111,2911,2911,2911
2002,40131,70374,70374,70374
2002,42003,75,75,75
2002,42005,167557.846153846,82206.5,4356504
2002,42007,269548,269548,269548
2002,42009,13391,13391,13391
2002,42011,0,0,0
2002,42019,109866,6471,329598
2002,42021,92715.9,44199,927159
2002,42027,23855,23855,23855
2002,42031,65384.1428571429,6451,457689
2002,42033,72051.1707317073,19752,2954098
2002,42037,16739.4,18110,83697
2002,42043,180,180,360
2002,42047,117550,148080,352650
2002,42051,31780.9090909091,9371,349590
2002,42059,2617354.57142857,88300,36642964
2002,42063,85058.2352941177,14483.5,2891980
2002,42065,53491.0625,29876.5,855857
2002,42069,7987,7987,15974
2002,42073,30214.5,30214.5,60429
2002,42079,24159.0625,0,386545
2002,42081,111830.5,111830.5,223661
2002,42091,0,0,0
2002,42097,10604.8421052632,0,201492
2002,42107,9760.26984126984,2171,614897
2002,42111,143162.966666667,26127.5,4294889
